0.000000,52050.215208
21.068032,52103.299857
42.136065,52156.384505
63.204097,52156.384505
84.272129,52103.299857
105.340161,52103.299857
126.408193,52050.215208
147.476225,52050.215208
168.544258,52050.215208
189.612290,51997.130560
210.680322,51997.130560
231.748354,51784.791966
252.816386,51466.284075
273.884419,51200.860832
294.952451,50935.437590
316.020483,50670.014347
337.088515,50351.506456
358.156547,49767.575323
379.224580,49236.728838
400.292612,48705.882353
421.360644,48121.951220
442.428676,47591.104735
463.496708,47060.258250
484.564740,46529.411765
505.632773,45998.565280
526.700805,45520.803443
547.768837,45255.380201
568.836869,44989.956958
589.904901,45255.380201
610.972934,45626.972740
632.040966,45945.480631
653.108998,46529.411765
674.177030,47272.596844
695.245062,48015.781923
716.313095,48758.967001
737.381127,49449.067432
758.449159,50139.167862
779.517191,50882.352941
800.585223,51625.538020
821.653255,52315.638451
842.721288,52687.230990
863.789320,53005.738881
884.857352,53324.246772
905.925384,53695.839311
926.993416,53961.262554
948.061449,53961.262554
969.129481,53855.093257
990.197513,53855.093257
1011.265545,53748.923960
1032.333577,53748.923960
1053.401610,53642.754663
1074.469642,53642.754663
1095.537674,53536.585366
1116.605706,53536.585366
1137.673738,53430.416069
1158.741770,53430.416069
1179.809803,53377.331420
1200.877835,53377.331420
1221.945867,53430.416069
1243.013899,53430.416069
1264.081931,53483.500717
1285.149964,53483.500717
1306.217996,53536.585366
1327.286028,53589.670014
1348.354060,53589.670014
1369.422092,53589.670014
1390.490125,53642.754663
1411.558157,53695.839311
1432.626189,53695.839311
1453.694221,53430.416069
1474.762253,53218.077475
1495.830285,53005.738881
1516.898318,52793.400287
1537.966350,52527.977044
1559.034382,52103.299857
1580.102414,51572.453372
1601.170446,51147.776184
1622.238479,50616.929699
1643.306511,50192.252511
1664.374543,49661.406026
1685.442575,49236.728838
1706.510607,48705.882353
1727.578640,48334.289813
1748.646672,48121.951220
1769.714704,47856.527977
1790.782736,47803.443329
1811.850768,48015.781923
1832.918800,48228.120516
1853.986833,48546.628407
