0.000000,66793.790275
43.564356,66824.838899
87.128713,66855.887522
130.693069,66886.936145
174.257426,66917.984769
217.821782,66949.033392
261.386139,66980.082015
304.950495,67042.179262
348.514851,67104.276508
392.079208,67104.276508
435.643564,67135.325132
479.207921,67166.373755
522.772277,67197.422378
566.336634,67228.471002
609.900990,67259.519625
653.465347,67290.568248
697.029703,67290.568248
740.594059,67290.568248
784.158416,67259.519625
827.722772,67259.519625
871.287129,67228.471002
914.851485,67228.471002
958.415842,67228.471002
1001.980198,67197.422378
1045.544554,67197.422378
1089.108911,67228.471002
1132.673267,67259.519625
1176.237624,67321.616872
1219.801980,67352.665495
1263.366337,67383.714118
1306.930693,67414.762742
1350.495050,67445.811365
1394.059406,67507.908612
1437.623762,67476.859988
1481.188119,67104.276508
1524.752475,66731.693029
1568.316832,66359.109549
1611.881188,66017.574692
1655.445545,65644.991213
1699.009901,65272.407733
1742.574257,64899.824253
1786.138614,64247.803163
1829.702970,63564.733450
1873.267327,63161.101347
1916.831683,62788.517868
1960.396040,62446.983011
2003.960396,62726.420621
2047.524752,63223.198594
2091.089109,63719.976567
2134.653465,64185.705917
2178.217822,64775.629760
2221.782178,65769.185706
2265.346535,66545.401289
2308.910891,67042.179262
2352.475248,67538.957235
2396.039604,68035.735208
2439.603960,68532.513181
2483.168317,69029.291154
2526.732673,68936.145284
2570.297030,68718.804921
2613.861386,68408.318688
2657.425743,68004.686585
2700.990099,67787.346221
2744.554455,67570.005858
2788.118812,67507.908612
2831.683168,67911.540715
2875.247525,68346.221441
2918.811881,68346.221441
2962.376238,68346.221441
3005.940594,68346.221441
3049.504950,68749.853544
3093.069307,69153.485647
3136.633663,69557.117750
3180.198020,69991.798477
3223.762376,70209.138840
3267.326733,70209.138840
3310.891089,70147.041593
3354.455446,70115.992970
3398.019802,70115.992970
3441.584158,70084.944347
3485.148515,70115.992970
3528.712871,70147.041593
3572.277228,70147.041593
3615.841584,70178.090217
3659.405941,70240.187463
3702.970297,70271.236087
3746.534653,70302.284710
3790.099010,70333.333333
3833.663366,70364.381957
3877.227723,70395.430580
3920.792079,70395.430580
3964.356436,70426.479203
4007.920792,70457.527827
4095.049505,70519.625073
4138.613861,70519.625073
4182.178218,70581.722320
4225.742574,70674.868190
4269.306931,70768.014060
4312.871287,70861.159930
4356.435644,70954.305800
4400.000000,71016.403046
4443.564356,71109.548916
4487.128713,71233.743409
4530.693069,71388.986526
4574.257426,71544.229643
4617.821782,71637.375513
4661.386139,71730.521383
4704.950495,71730.521383
4748.514851,71575.278266
4792.079208,71451.083773
4835.643564,71295.840656
4879.207921,71140.597540
4922.772277,70954.305800
4966.336634,70643.819566
5009.900990,70333.333333
5053.465347,69991.798477
5097.029703,69650.263620
5140.594059,69308.728764
5184.158416,68998.242531
5227.722772,68749.853544
5271.287129,68594.610428
5314.851485,68439.367311
5358.415842,68284.124194
5401.980198,68097.832455
5445.544554,67942.589338
5489.108911,67756.297598
5532.673267,67601.054482
5576.237624,67632.103105
5619.801980,67632.103105
5663.366337,67663.151728
5706.930693,67663.151728
5750.495050,67725.248975
5794.059406,67756.297598
5837.623762,67756.297598
5881.188119,67787.346221
5924.752475,67849.443468
5968.316832,67849.443468
6011.881188,67911.540715
6055.445545,67973.637961
6099.009901,68253.075571
6142.574257,68532.513181
6186.138614,68749.853544
6229.702970,69029.291154
6273.267327,69308.728764
6316.831683,69557.117750
6360.396040,69805.506737
6403.960396,70147.041593
6447.524752,70643.819566
6491.089109,70954.305800
6534.653465,71202.694786
6578.217822,71451.083773
6621.782178,71699.472759
6665.346535,71916.813122
6708.910891,72165.202109
6752.475248,72413.591095
6796.039604,72630.931459
