0.000000,68066.783831
35.140858,67507.908612
70.281715,67042.179262
105.422573,66731.693029
140.563431,66514.352665
175.704288,66917.984769
210.845146,67476.859988
245.986004,67694.200351
281.126862,67694.200351
316.267719,67694.200351
351.408577,68097.832455
386.549435,68656.707674
421.690292,69246.631517
456.831150,69805.506737
491.972008,70053.895723
527.112866,69929.701230
562.253723,69805.506737
597.394581,69743.409490
632.535439,69681.312244
667.676296,69619.214997
702.817154,69650.263620
737.958012,69712.360867
773.098869,69805.506737
808.239727,69898.652607
843.380585,69991.798477
878.521443,70147.041593
913.662300,70271.236087
948.803158,70364.381957
983.944016,70457.527827
1019.084873,70550.673697
1054.225731,70612.770943
1089.366589,70674.868190
1124.507447,70674.868190
1159.648304,70612.770943
1194.789162,70581.722320
1229.930020,70457.527827
1265.070877,70395.430580
1300.211735,70302.284710
1335.352593,70147.041593
1370.493451,70053.895723
1405.634308,69929.701230
1440.775166,69836.555360
1475.916024,69743.409490
1511.056881,69619.214997
1546.197739,69495.020504
1581.338597,69339.777387
1616.479454,68936.145284
1651.620312,68501.464558
1686.761170,68066.783831
1721.902028,67632.103105
1757.042885,67197.422378
1792.183743,66762.741652
1827.324601,66328.060926
1862.465458,65831.282953
1897.606316,65117.164616
1932.747174,64465.143527
1967.888032,64092.560047
2003.028889,63782.073814
2038.169747,64340.949033
2073.310605,65179.261863
2108.451462,65644.991213
2143.592320,65738.137083
2178.733178,65800.234329
2213.874035,66141.769186
2249.014893,67042.179262
2284.155751,67942.589338
2319.296609,68842.999414
2354.437466,69743.409490
2389.578324,70240.187463
2424.719182,70364.381957
2459.860039,70457.527827
2495.000897,70519.625073
2530.141755,70426.479203
2565.282613,70271.236087
2600.423470,70084.944347
2635.564328,69929.701230
2670.705186,69743.409490
2705.846043,69557.117750
2740.986901,69246.631517
2776.127759,68874.048037
2811.268616,68284.124194
2846.409474,67663.151728
2881.550332,67042.179262
2916.691190,66421.206796
2951.832047,65831.282953
2986.972905,65210.310486
3022.113763,64620.386643
3057.254620,63968.365554
3092.395478,63067.955477
3127.536336,62353.837141
3162.677194,61919.156415
3197.818051,61484.475688
3232.958909,61049.794962
3268.099767,60894.551845
3303.240624,61298.183948
3338.381482,61732.864675
3373.522340,62136.496778
3408.663197,62757.469244
3443.804055,63595.782074
3478.944913,64123.608670
3514.085771,64558.289397
3549.226628,64961.921500
3584.367486,65396.602226
3619.508344,65800.234329
3654.649201,66017.574692
3689.790059,65489.748096
3724.930917,64930.872876
3760.071775,64309.900410
3795.212632,63626.830697
3830.353490,62974.809607
3865.494348,62291.739895
3900.635205,61608.670182
3935.776063,60584.065612
3970.916921,59590.509666
4006.057779,59062.683070
4041.198636,58503.807850
4076.339494,57975.981254
4111.480352,57417.106034
4146.621209,56889.279438
4181.762067,56361.452841
4216.902925,56361.452841
4252.043782,56485.647335
4287.184640,56796.133568
4322.325498,57230.814294
4357.466356,57913.884007
4392.607213,58565.905097
4427.748071,59217.926186
4462.888929,59900.995899
4498.029786,60584.065612
4533.170644,61267.135325
4568.311502,61919.156415
4603.452360,62788.517868
4638.593217,63844.171060
4673.734075,64496.192150
4708.874933,65055.067370
4744.015790,65582.893966
4779.156648,66110.720562
4814.297506,66638.547159
4849.438363,67166.373755
4884.579221,67694.200351
4919.720079,67911.540715
4954.860937,67818.394845
4990.001794,67694.200351
5025.142652,67570.005858
5060.283510,67476.859988
5095.424367,67321.616872
5130.565225,67197.422378
5165.706083,67042.179262
5200.846941,66949.033392
5235.987798,66824.838899
5271.128656,66669.595782
5306.269514,66545.401289
5341.410371,66172.817809
5376.551229,65551.845343
5411.692087,64899.824253
5446.832944,64216.754540
5481.973802,63595.782074
5517.114660,63254.247217
5552.255518,63192.149971
5587.396375,63130.052724
5622.537233,62819.566491
5657.678091,62633.274751
5692.818948,63161.101347
5727.959806,63657.879320
5763.100664,64154.657293
5798.241522,65055.067370
5833.382379,66048.623316
5868.523237,66638.547159
5903.664095,67166.373755
5938.804952,67756.297598
5973.945810,68315.172818
6009.086668,68874.048037
6044.227526,69432.923257
6079.368383,69991.798477
6114.509241,70550.673697
6149.650099,70643.819566
6184.790956,70768.014060
6219.931814,70799.062683
6255.072672,70861.159930
6290.213529,70892.208553
6325.354387,70799.062683
6360.495245,70705.916813
6395.636103,70612.770943
6430.776960,70550.673697
6465.917818,70426.479203
6501.058676,70240.187463
6536.199533,70022.847100
6571.340391,69805.506737
6606.481249,69588.166374
6641.622107,69339.777387
6676.762964,69091.388401
6711.903822,68874.048037
6747.044680,68625.659051
6782.185537,68408.318688
6817.326395,68128.881078
6852.467253,67818.394845
6887.608110,67632.103105
6922.748968,67476.859988
6957.889826,67383.714118
6993.030684,67538.957235
7028.171541,67787.346221
7063.312399,67818.394845
7098.453257,67818.394845
7133.594114,67849.443468
7168.734972,68066.783831
7203.875830,68315.172818
7239.016688,68470.415934
7274.157545,68408.318688
7309.298403,68284.124194
7344.439261,68097.832455
7379.580118,67911.540715
7414.720976,67694.200351
7449.861834,67507.908612
7485.002691,67321.616872
7520.143549,67135.325132
7555.284407,66949.033392
7590.425265,66762.741652
7625.566122,66545.401289
7660.706980,66359.109549
7695.847838,66172.817809
7730.988695,66048.623316
7766.129553,65955.477446
7801.270411,65862.331576
7836.411269,65769.185706
7871.552126,65644.991213
7906.692984,65551.845343
7941.833842,65489.748096
7976.974699,65489.748096
8012.115557,65520.796719
8047.256415,65582.893966
8082.397273,65676.039836
8117.538130,65769.185706
8152.678988,65893.380199
8187.819846,65986.526069
8222.960703,66110.720562
8258.101561,66203.866432
8293.242419,66328.060926
8328.383276,66421.206796
8363.524134,66576.449912
8398.664992,66731.693029
8433.805850,66824.838899
8468.946707,66917.984769
8504.087565,66980.082015
8539.228423,67073.227885
8574.369280,67166.373755
8609.510138,67135.325132
8644.650996,67104.276508
8679.791854,67042.179262
8714.932711,66949.033392
8750.073569,66917.984769
8785.214427,66886.936145
8820.355284,66855.887522
8855.496142,66824.838899
8890.637000,66855.887522
8925.777857,66793.790275
8960.918715,66328.060926
8996.059573,65862.331576
9031.200431,65396.602226
9066.341288,64930.872876
9101.482146,64465.143527
9136.623004,63999.414177
9171.763861,63533.684827
9206.904719,62664.323374
9242.045577,61794.961921
9277.186435,61329.232572
9312.327292,60863.503222
9347.468150,60397.773872
9382.609008,60087.287639
9417.749865,60459.871119
9452.890723,60925.600469
9488.031581,61391.329818
9523.172438,61888.107791
9558.313296,62819.566491
9593.454154,63595.782074
9628.595012,64061.511424
9663.735869,64527.240773
9698.876727,65024.018746
9734.017585,65520.796719
9769.158442,66017.574692
9804.299300,66483.304042
9839.440158,66949.033392
9874.581016,67259.519625
9909.721873,67321.616872
9944.862731,66949.033392
9980.003589,66110.720562
10015.144446,65272.407733
10050.285304,64465.143527
10085.426162,63626.830697
10120.567019,62788.517868
10155.707877,61950.205038
10190.848735,61142.940832
10225.989593,59652.606913
10261.130450,58038.078500
10296.271308,57168.717047
10331.412166,56330.404218
10366.553023,56175.161101
10401.693881,57758.640890
10436.834739,59186.877563
10471.975597,59186.877563
10507.116454,59186.877563
10542.257312,59342.120680
10577.398170,60925.600469
10612.539027,62509.080258
10647.679885,64092.560047
10682.820743,65676.039836
10717.961601,66917.984769
10753.102458,66917.984769
10788.243316,66917.984769
10823.384174,66949.033392
10858.525031,67011.130639
10893.665889,67042.179262
10928.806747,67104.276508
10963.947604,67135.325132
10999.088462,67197.422378
11034.229320,67228.471002
11069.370178,67321.616872
11104.511035,67383.714118
11139.651893,67445.811365
11174.792751,67476.859988
11209.933608,67414.762742
11245.074466,67290.568248
11280.215324,67166.373755
11315.356182,67042.179262
11350.497039,66917.984769
11385.637897,66793.790275
11420.778755,66576.449912
11455.919612,66359.109549
11491.060470,66203.866432
11526.201328,66079.671939
11561.342185,65955.477446
11596.483043,65986.526069
11631.623901,66141.769186
11666.764759,66297.012302
11701.905616,66452.255419
11737.046474,66669.595782
11772.187332,66980.082015
11807.328189,67197.422378
11842.469047,67352.665495
11877.609905,67538.957235
11912.750763,67694.200351
11947.891620,67849.443468
11983.032478,68004.686585
12018.173336,68159.929701
12053.314193,68159.929701
12088.455051,68128.881078
12123.595909,68066.783831
12158.736766,68004.686585
12193.877624,67973.637961
12229.018482,67942.589338
12264.159340,67880.492091
12299.300197,67849.443468
12334.441055,67787.346221
12369.581913,67756.297598
12404.722770,67725.248975
12439.863628,67694.200351
